"Address","Content","Status Code","Status","Crawl Depth","Inlinks"
"http://www.turner.com/","text/html","301","Moved Permanently","4","0"
"http://twin-cities.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://knowledge.autodesk.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://cce.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.lush.com/","text/html","200","OK","4","0"
"https://www.rotary.org/","text/html; charset=UTF-8","302","Found","4","0"
"http://www.hoorooh.digital/","text/html; charset=utf-8","200","OK","4","0"
"https://www.ladrupalera.com/en/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.telstra.com.au/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.dartmouth.edu/","text/html; charset=iso-8859-1","302","Found","4","0"
"http://www.rush.edu/interactive-map","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.ny.gov/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://leg.colorado.gov/","text/html; charset=utf-8","200","OK","4","0"
"http://www.gatech.edu/","text/html","301","Moved Permanently","4","0"
"https://lastcallmedia.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.drupal.org/sandbox/reidjon/2738971","text/html","403","Forbidden","4","0"
"https://wiki.apache.org/solr/MoreLikeThis","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.pga.com/home/","text/html","301","Moved Permanently","4","0"
"https://www.rush.edu/","text/html; charset=utf-8","200","OK","4","0"
"http://www.bentley.edu/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.cfans.umn.edu/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://www.societegenerale.com/","text/html; charset=utf-8","200","OK","4","0"
"https://www.graphitedigital.com/","text/html; charset=utf-8","200","OK","4","0"
"http://agrega.educacion.es/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.georgia.gov/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.autismspeaks.org/","text/html; charset=UTF-8","200","OK","4","0"
"http://www.kentuckyderby.com/","text/html","301","Moved Permanently","4","0"
"https://www.youthonrecord.org/","text/html; charset=UTF-8","200","OK","5","0"
"http://www.rideboreal.com/","text/html","301","Moved Permanently","4","0"
"https://www.elevatedthird.com/work","text/html; charset=UTF-8","200","OK","5","0"
"http://www.ladygaga.com/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"http://pac-12.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://technocrat.com.au/","text/html","302","Moved Temporarily","4","0"
"https://www.rainforest-alliance.org/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.mollom.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://scanse.io/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"http://www.voya.com/","text/html; charset=UTF-8","301","Moved Permanently","5","0"
"http://www.weforum.org/","text/html","301","Moved Permanently","4","0"
"https://www.ebayinc.com/","text/html; charset=utf-8","200","OK","5","0"
"https://www.acquia.com/products/drupal-cloud/cloud-platform","text/html; charset=UTF-8","200","OK","5","0"
"http://sensiolabs.com/","text/html","301","Moved Permanently","4","0"
"https://www.cameronandwilding.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.mfa.org/","text/html; charset=UTF-8","200","OK","5","0"
"http://www.brunomars.com/","text/html; charset=UTF-8","302","Moved Temporarily","4","0"
"http://www.carlyle.com/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.mda.org/","text/html; charset=utf-8","200","OK","5","0"
"https://www.nokia.com/networks/portfolio/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.opin.ca/en","text/html; charset=UTF-8","200","OK","5","0"
"https://www.sevillafc.es/en/","text/html; charset=UTF-8","301","Moved Permanently","5","0"
"https://www.hologic.com/","text/html; charset=UTF-8","200","OK","5","0"
"https://community.workday.com/user/login","text/html; charset=UTF-8","200","OK","5","0"
"https://oregonstate.edu/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.inmotionhosting.com/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.verizon.com/","text/html; charset=utf-8","403","Forbidden","5","0"
"https://www.drupal.org/upgrade/migrate","text/html","403","Forbidden","5","0"
"https://www.mskcc.org/","text/html; charset=UTF-8","200","OK","4","0"
"https://lacity.org/","text/html; charset=iso-8859-1","301","Moved Permanently","5","0"
"http://www.genentech-access.com/hcp.html","text/html; charset=iso-8859-1","301","Moved Permanently","5","0"
"https://www.georgetown.edu/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.ctidigital.com/","text/html; charset=UTF-8","200","OK","5","0"
"http://www.rio2016.com/","text/html; charset=UTF-8","301","Moved Permanently","4","0"
"https://cla.umn.edu/","text/html; charset=utf-8","200","OK","5","0"
"https://www.fieldmuseum.org/","text/html; charset=utf-8","200","OK","5","0"
"https://www.doctorswithoutborders.org/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.adyax.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.avioconsulting.com/","text/html; charset=UTF-8","200","OK","5","0"
"https://r.umn.edu/","text/html; charset=UTF-8","200","OK","5","0"
"http://ww38.presto.com.au/","text/html; charset=UTF-8","400","Bad Request","5","0"
"https://investor.mckesson.com/","text/html; charset=utf-8","301","Moved Permanently","5","0"
"https://www.austintexas.gov/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.gsb.stanford.edu/","text/html; charset=utf-8","200","OK","5","0"
"https://www.jnj.com/","text/html;charset=UTF-8","200","OK","5","0"
"https://www.sparksinteractive.co.nz/","text/html; charset=UTF-8","200","OK","5","0"
"https://public.websteronline.com/personal/bank/online","text/html; charset=UTF-8","200","OK","5","0"
"https://www.redcrossblood.org/","text/html;charset=utf-8","200","OK","5","0"
"https://www.spartannash.com/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.novartis.com/","text/html; charset=utf-8","200","OK","4","0"
"https://www.function1.com/drupal","text/html; charset=utf-8","403","Forbidden","5","0"
"https://lucene.apache.org/solr/","text/html","200","OK","5","0"
"https://www.elevatedthird.com/enterprise-drupal-web-development","text/html; charset=UTF-8","200","OK","5","0"
"https://www.konrad.com/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.wellington.com/en/","text/html; charset=UTF-8","200","OK","5","0"
"https://www.ox.ac.uk/","text/html; charset=utf-8","200","OK","5","0"
"https://www.princess.com/","text/html; charset=utf-8","200","OK","5","0"
"https://www.gwu.edu/","text/html; charset=utf-8","200","OK","5","0"
"http://www.honda.com.br/","text/html; charset=iso-8859-1","301","Moved Permanently","4","0"
"https://www.audubon.org/","text/html; charset=utf-8","200","OK","5","0"
"https://www.salesforce.com/products/marketing-cloud/email-marketing/?d=www.exacttarget.com/&internal=true","text/html","200","OK","5","0"
"https://www.technocrat.com.au/","text/html; charset=UTF-8","200","OK","4","0"
"https://www.acquia.com/resources/webinars/drupal-8-success-story-manhattan-associates","text/html; charset=UTF-8","200","OK","4","0"
"http://australia.gov.au/","text/html","301","Moved Permanently","4","0"
"https://www.function1.com/","text/html; charset=utf-8","200","OK","5","0"
"https://www.acquia.com/products/digital-experience-platform?cid=701a0000002AeE9AAK&ct=Website&ls=drupalcom&lls=WS_WW_Organic_Direct","text/html; charset=UTF-8","200","OK","5","0"
"https://www.oxfam.org/en","text/html; charset=UTF-8","200","OK","5","0"
"https://ccaps.umn.edu/","text/html; charset=UTF-8","200","OK","5","0"
"https://business.pinterest.com/en/","text/html; charset=utf-8","200","OK","5","0"
"https://www.pmc.org/","text/html; charset=UTF-8","200","OK","5","0"
"https://twin-cities.umn.edu/","text/html; charset=UTF-8","200","OK","5","0"
"https://online.uchicago.edu/","text/html; charset=UTF-8","200","OK","5","0"
