"Address","Occurrences","Title 1","Title 1 Length","Title 1 Pixel Width","Indexability","Indexability Status"
"https://www.rcmp-grc.gc.ca/fr/nouvelles/2020/mesures-prises-grc-a-legard-maladie-a-coronavirus-covid-19","1","Mesures prises par la GRC à l’égard de la maladie à coronavirus (COVID-19) | Gendarmerie royale du Canada","105","975","Indexable",""
"https://www.rcmp-grc.gc.ca/nddb-bndg/form/index-eng.htm","1","National DNA Databank Forms - Royal Canadian Mounted Police","59","566","Indexable",""
"https://www.rcmp-grc.gc.ca/en/firearms/authorization-transport","1","Authorization to transport | Royal Canadian Mounted Police","58","517","Indexable",""
"https://www.rcmp-grc.gc.ca/aboriginal-autochtone/mmaw-fada-fra.htm","1","Femmes et filles autochtones disparues ou assassin�es - Gendarmerie royale du Canada","84","787","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/historique-des-armes-a-feu-au-canada","1","Historique des armes à feu au Canada | Gendarmerie royale du Canada","67","631","Indexable",""
"https://www.rcmp-grc.gc.ca/ccaps-spcca/contract-fra.htm","1","Police contractuelle - Gendarmerie royale du Canada","51","465","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/armes-a-feu/filtres-a-carburant","1","Filtres à carburant | Gendarmerie royale du Canada","50","454","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/armes-a-feu/securite-maniement-des-armes-a-feu","1","Sécurité dans le maniement des armes à feu | Gendarmerie royale du Canada","73","685","Indexable",""
"https://www.rcmp-grc.gc.ca/ccaps-spcca/vic-fra.htm","1","Services d'aide aux victimes - Gendarmerie royale du Canada","59","540","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/index-fra.htm","1","Tableau descriptif des drogues - Gendarmerie royale du Canada","61","566","Indexable",""
"https://www.rcmp-grc.gc.ca/to-ot/index-fra.htm","1","Opérations Techniques - Gendarmerie royale du Canada","52","497","Indexable",""
"https://www.rcmp-grc.gc.ca/cp-pc/index-fra.htm","1","Prévention de la criminalité - Gendarmerie royale du Canada","59","529","Indexable",""
"https://www.rcmp-grc.gc.ca/sps/index-fra.htm","1","Services de police sp�cialis�s - Gendarmerie royale du Canada","61","565","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/armes-a-feu/liste-des-transporteurs-licencies","1","Liste des transporteurs licenci&eacute;s | Gendarmerie royale du Canada","71","577","Indexable",""
"https://www.rcmp-grc.gc.ca/cont/faq-comp-plainte-fra.htm","1","D�poser une plainte du public contre un membre de la GRC - Gendarmerie royale du Canada","87","821","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/index-fra.htm","1","Comité consultatif de la banque nationale de données génétiques - Gendarmerie royale du Canada","94","863","Indexable",""
"https://www.rcmp-grc.gc.ca/aboriginal-autochtone/resident-schools-pensionnats-fra.htm","1","Les pensionnats indiens et la GRC - Gendarmerie royale du Canada","64","597","Indexable",""
"https://www.rcmp-grc.gc.ca/ccb-sddc/nat-interest-interet-fra.htm","1","Enqu�tes d'int�r�t national - Gendarmerie royale du Canada","58","538","Indexable",""
"https://www.rcmp-grc.gc.ca/fsis-ssji/fis-sij/ifis-siij-fra.htm","1","Service intégré de l'identité judiciaire (SIIJ) - Gendarmerie royale du Canada","78","668","Indexable",""
"https://www.rcmp-grc.gc.ca/poc-pdc/pro-crim-fra.htm","1","Programme des produits de la criminalit� - Gendarmerie royale du Canada","71","658","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/semaine-nationale-police","1","Semaine nationale de la police | Gendarmerie royale du Canada","61","560","Indexable",""
"https://www.rcmp-grc.gc.ca/to-ot/tis-set/index-fra.htm","1","Services d'enquêtes techniques - Gendarmerie royale du Canada","61","570","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/acces-a-linformation-et-protection-des-renseignements-personnels","1","Accès à l'information et protection des renseignements personnels | Gendarmerie royale du Canada","96","874","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/bureau-de-lintegrite-professionnelle","1","Bureau de l'intégrité professionnelle | Gendarmerie royale du Canada","68","605","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/cadres-de-la-grc","1","Cadres de la GRC | Gendarmerie royale du Canada","47","457","Indexable",""
"https://www.rcmp-grc.gc.ca/poc-pdc/launder-blanchim-fra.htm","1","Le blanchiment d'argent - Gendarmerie royale du Canada","54","503","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/objets-traditionnels-et-ceremonie","1","Objets traditionnels et de cérémonie | Gendarmerie royale du Canada","67","611","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/lsd-ald-eng.htm","1","Drug Identification Chart: LSD - Royal Canadian Mounted Police","62","560","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/systeme-danalyse-des-liens-entre-crimes-violence","1","Système d'analyse des liens entre les crimes de violence | Gendarmerie royale du Canada","87","792","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/violence-relations","1","Violence dans les relations | Gendarmerie royale du Canada","58","527","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/meth-eng.htm","1","Drug Identification Chart: Methamphetamine - Royal Canadian Mounted Police","74","683","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/bandes-motards-hors-loi","1","Les bandes de motards hors la loi | Gendarmerie royale du Canada","64","592","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/ketamine-eng.htm","1","Drug Identification Chart: K�tamine - Royal Canadian Mounted Police","67","608","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/stetson","1","Le stetson | Gendarmerie royale du Canada","41","386","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/plan-ministeriel","1","Plan ministériel | Gendarmerie royale du Canada","47","425","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/ecstasy-eng.htm","1","Ecstasy (MDMA) - Royal Canadian Mounted Police","46","449","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/pcp-eng.htm","1","Drug Identification Chart: PCP - Royal Canadian Mounted Police","62","562","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/mushr-champ-eng.htm","1","Drug Identification Chart: Magic mushrooms - Royal Canadian Mounted Police","74","682","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/cocaine-eng.htm","1","Drug Identification Chart: Cocaine - Royal Canadian Mounted Police","66","593","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/ghb-eng.htm","1","Drug Identification Chart: GHB - Royal Canadian Mounted Police","62","564","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/legislation-eng.htm","1","Legislation - Royal Canadian Mounted Police","43","391","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/lhistoire-de-la-grc","1","L'histoire de la GRC | Gendarmerie royale du Canada","51","471","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/cont-eng.htm","1","Contact Address - Royal Canadian Mounted Police","47","445","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/poster-affiche/heroin-heroine-eng.htm","1","Drug Identification Chart: Heroin - Royal Canadian Mounted Police","65","578","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/faq-eng.htm","1","Frequently Asked Questions - Royal Canadian Mounted Police","58","545","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/privdnaac-adnccy-eng.htm","1","The Privacy Implications of Forensic DNA Analysis - Royal Canadian Mounted Police","81","738","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/annurp-eng.htm","1","National DNA Data Bank Advisory Committee Annual Reports - Royal Canadian Mounted Police","88","834","Indexable",""
"https://www.rcmp-grc.gc.ca/dnaac-adncc/memb-eng.htm","1","Advisory Committee Members - Royal Canadian Mounted Police","58","563","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/tartan","1","Le tartan | Gendarmerie royale du Canada","40","373","Indexable",""
"https://www.rcmp-grc.gc.ca/aboriginal-autochtone/iaw-ssca/comm-eng.htm","1","Indigenous outreach activities - Royal Canadian Mounted Police","62","555","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/securite-des-jeunes/centre-de-prevention-du-crime-chez-les-jeunes","1","Centre de prévention du crime chez les jeunes | Gendarmerie royale du Canada","76","697","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/sondage-aupres-des-clients-et-des-partenaires","1","Résultats des sondages d'opinion auprès des clients et des partenaires | Gendarmerie royale du Canada","101","918","Indexable",""
"https://www.rcmp-grc.gc.ca/ccaps-spcca/cacvm-cccmv-eng.htm","1","Commissioner�s Advisory Committee on Visible Minorities - Royal Canadian Mounted Police","87","809","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/rapports-deposes","1","Rapports déposés | Gendarmerie royale du Canada","47","456","Indexable",""
"https://www.rcmp-grc.gc.ca/en/public-service-announcement-violence-against-women-jordin-tootoo","1","Public Service Announcement on Violence Against Women – Jordin Tootoo | Royal Canadian Mounted Police","101","949","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/carriere-policiere","1","Carrière policière | Gendarmerie royale du Canada","49","445","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/divulgation-des-reclassifications-de-postes","1","Divulgation des reclassifications de postes | Gendarmerie royale du Canada","74","664","Indexable",""
"https://www.rcmp-grc.gc.ca/en/historical-events-rcmp-indigenous-relations","1","Historical events in RCMP-Indigenous relations | Royal Canadian Mounted Police","78","705","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/documents-dinformation","1","Documents d'information | Gendarmerie royale du Canada","54","509","Indexable",""
"https://www.rcmp-grc.gc.ca/en/firearms/storing-transporting-and-displaying-firearms","1","Storing, transporting and displaying firearms | Royal Canadian Mounted Police","77","683","Indexable",""
"https://www.rcmp-grc.gc.ca/en/firearms/authorization-carry","1","Authorization to carry | Royal Canadian Mounted Police","54","483","Indexable",""
"https://www.rcmp-grc.gc.ca/en/firearms/find-an-instructor","1","Find an instructor | Royal Canadian Mounted Police","50","448","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/guide-sensibilisation-au-terrorisme-et-a-lextremisme-violent","1","Guide de sensibilisation au terrorisme et à l'extrémisme violent | Gendarmerie royale du Canada","95","839","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/entreprises","1","Pour les entreprises | Gendarmerie royale du Canada","51","470","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2013&q-t=1","1","2013-2014, 1st quarter (1 April - 30 June 2013) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/en/proposed-legislation-create-a-new-rcmp-labour-relations-regime","1","Proposed legislation to create a new RCMP labour relations regime | Royal Canadian Mounted Police","97","888","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2007&q-t=3","1","2007-2008, 3rd quarter (1 October - 31 December 2007) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2007&q-t=4","1","2007-2008, 4th quarter (1 January - 31 March 2008) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/ministre-securite-publique-cahier-dinformation-grc-novembre-2019","1","Ministre de la Sécurité publique cahier d'information de la GRC novembre 2019 | Gendarmerie royale du Canada","108","985","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2010&q-t=4","1","2010-2011, 4th quarter (1 January - 31 March 2011) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2014&q-t=1","1","2014-2015, 1st quarter (1 April - 30 June 2014) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/gazette/a-becane","1","À bécane | Gendarmerie royale du Canada","39","377","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2010&q-t=3","1","2010-2011, 3rd quarter (1 October - 31 December 2010) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2014&q-t=2","1","2014-2015, 2nd quarter (1 July - 30 September 2014) | Royal Canadian Mounted Police","83","770","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2007&q-t=1","1","2007-2008, 1st quarter (1 April - 30 June 2007) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/mb/index-eng.htm","1","RCMP in Manitoba - Royal Canadian Mounted Police","48","463","Indexable",""
"https://www.rcmp-grc.gc.ca/en/rcmp-seeks-your-help-bring-our-indigenous-women-and-girls-home","1","The RCMP seeks your help in solving cases of missing and murdered Indigenous women | Royal Canadian Mounted Police","114","1072","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2006&q-t=4","1","2006-2007, 4th quarter (1 January - 31 March 2007) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2009&q-t=4","1","2009-2010, 4th quarter (1 January - 31 March 2010) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2015&q-t=4","1","2015-2016, 4th quarter (1 January - 31 March 2016) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2005&q-t=2","1","2005-2006, 2nd quarter (1 July - 30 September 2005) | Royal Canadian Mounted Police","83","770","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2019/port-saunders-rcmp-continues-commitment-port-saunders-youth-centre","1","Port Saunders RCMP continues commitment to Port Saunders Youth Centre | Royal Canadian Mounted Police","101","964","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2005&q-t=1","1","2005-2006, 1st quarter (1 April - 30 June 2005) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2004&q-t=2","1","2004-2005, 2nd quarter (1 July - 30 September 2004) | Royal Canadian Mounted Police","83","770","Indexable",""
"https://www.rcmp-grc.gc.ca/en/making-requests-the-privacy-act","1","Making requests under the Privacy Act | Royal Canadian Mounted Police","69","635","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2016&q-t=3","1","2016-2017, 3rd quarter (1 October - 31 December 2016) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2004&q-t=3","1","2004-2005, 3rd quarter (1 October - 31 December 2004) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/contrib/index.php?y-a=2017&q-t=1","1","2017-2018, 1st quarter (1 April - 30 June 2017) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2016&q-t=4","1","2016-2017, 4th quarter (1 January - 31 March 2017) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/gazette/rcmp-organize-sewing-workshops-learn-and-connect","1","RCMP organize sewing workshops to learn and connect | Royal Canadian Mounted Police","83","787","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/index-fra.htm","1","Drogues et alcool - Gendarmerie royale du Canada","48","449","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2008&q-t=3","1","2008-2009, 3rd quarter (1 October - 31 December 2008) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2008&q-t=4","1","2008-2009, 4th quarter (1 January - 31 March 2009) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/contrib/index.php?y-a=2014&q-t=3","1","2014-2015, 3rd quarter (1 October - 31 December 2014) | Royal Canadian Mounted Police","85","799","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2010&q-t=1","1","2010-2011, 1st quarter (1 April - 30 June 2010) | Royal Canadian Mounted Police","79","714","Indexable",""
"https://www.rcmp-grc.gc.ca/en/contrib/index.php?y-a=2016&q-t=4","1","2016-2017, 4th quarter (1 January - 31 March 2017) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/contrib/index.php?y-a=2014&q-t=4","1","2014-2015, 4th quarter (1 January - 31 March 2015) | Royal Canadian Mounted Police","82","758","Indexable",""
"https://www.rcmp-grc.gc.ca/en/reclass/index.php?y-a=2010&q-t=2","1","2010-2011, 2nd quarter (1 July - 30 September 2010) | Royal Canadian Mounted Police","83","770","Indexable",""
"https://www.rcmp-grc.gc.ca/en/corruption","1","Corruption | Royal Canadian Mounted Police","42","388","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/saisies-fentanyl-2016","1","Saisies de Fentanyl en 2016 | Gendarmerie royale du Canada","58","542","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-partners-new-york-academy-art-identify-the-lost","1","RCMP partners with New York Academy of Art to identify the lost | Royal Canadian Mounted Police","95","872","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-seeks-publics-help-identifying-reconstructed-faces","1","RCMP seeks public’s help in identifying reconstructed faces | Royal Canadian Mounted Police","91","818","Indexable",""
"https://www.rcmp-grc.gc.ca/en/senior-safety","1","Senior safety | Royal Canadian Mounted Police","45","413","Indexable",""
"https://www.rcmp-grc.gc.ca/en/list-regulations","1","List of regulations | Royal Canadian Mounted Police","51","452","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/gazette/fentanyl?fent","1","Fentanyl | Gendarmerie royale du Canada","39","368","Indexable",""
"https://www.rcmp-grc.gc.ca/en/regulatory-interpretation-policy-statement","1","Regulatory interpretation policy statement | Royal Canadian Mounted Police","74","662","Indexable",""
"https://www.rcmp-grc.gc.ca/en/survey-policing-partners-and-stakeholders","1","Survey of Policing Partners and Stakeholders 2018-2019 | Royal Canadian Mounted Police","86","794","Indexable",""
"https://www.rcmp-grc.gc.ca/en/annual-report-witness-protection-program-advisory-committee","1","Fourth Annual Report by the Witness Protection Program Advisory Committee | Royal Canadian Mounted Police","105","978","Indexable",""
"https://www.rcmp-grc.gc.ca/en/marijuana-wed-know","1","Marijuana: We'd like youth to know | Royal Canadian Mounted Police","66","602","Indexable",""
"https://www.rcmp-grc.gc.ca/en/list-acts","1","List of Acts | Royal Canadian Mounted Police","44","396","Indexable",""
"https://www.rcmp-grc.gc.ca/en/annual-report-parliament","1","Annual Report to Parliament | Royal Canadian Mounted Police","59","543","Indexable",""
"https://www.rcmp-grc.gc.ca/en/survey-contract-partners","1","Survey of Contract Partners 2018-2019 | Royal Canadian Mounted Police","69","643","Indexable",""
"https://www.rcmp-grc.gc.ca/detach/en/d/685","1","Alberta divisional headquarters","31","269","Indexable",""
"https://www.rcmp-grc.gc.ca/en/service-standards-high-volume-regulatory-authorizations","1","Service standards for high-volume regulatory authorizations | Royal Canadian Mounted Police","91","814","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2020/update-rcmp-identify-human-remains","1","Update: RCMP identify human remains | Royal Canadian Mounted Police","67","636","Indexable",""
"https://www.rcmp-grc.gc.ca/en/recruiting-cadets-and-cannabis","1","Recruiting, cadets and cannabis | Royal Canadian Mounted Police","63","576","Indexable",""
"https://www.rcmp-grc.gc.ca/en/organized-crime-and-illegal-cannabis","1","Organized crime and illegal cannabis | Royal Canadian Mounted Police","68","617","Indexable",""
"https://www.rcmp-grc.gc.ca/en/police-officer-cannabis-training","1","Police officer cannabis training | Royal Canadian Mounted Police","64","563","Indexable",""
"https://www.rcmp-grc.gc.ca/en/police-dogs-and-cannabis","1","Police dogs and cannabis | Royal Canadian Mounted Police","56","520","Indexable",""
"https://www.rcmp-grc.gc.ca/en/drug-impaired-driving","1","Drug-impaired driving | Royal Canadian Mounted Police","53","483","Indexable",""
"https://www.rcmp-grc.gc.ca/en/nb/publications","1","Publications | Royal Canadian Mounted Police","44","401","Indexable",""
"https://www.rcmp-grc.gc.ca/en/nb/about-rcmp-new-brunswick","1","About the RCMP in New Brunswick | Royal Canadian Mounted Police","63","605","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/recherchees/morteza-izadifar","1","Personnes recherché(e)s par la GRC :Morteza Izadifar | Gendarmerie royale du Canada","83","776","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/recherchees/juan-antonio-avalos","1","Personnes recherché(e)s par la GRC :Juan Antonio Avalos | Gendarmerie royale du Canada","86","809","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/recherchees/fei-wing-tsang","1","Personnes recherché(e)s par la GRC :Fei Wing Tsang | Gendarmerie royale du Canada","81","770","Indexable",""
"https://www.rcmp-grc.gc.ca/en/conduct-process-overview","1","Conduct process overview | Royal Canadian Mounted Police","56","528","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/nouvelles?prt[]=1149&prt[]=1158&prt[]=1151&prt[]=1152&prt[]=1154&prt[]=1156&prt[]=1153&prt[]=1155&prt[]=1157&prt[]=1159&prt[]=1160&prt[]=1161&tpe[]=33&tpe[]=34&nat=All","1","Nouvelles | Gendarmerie royale du Canada","40","377","Indexable",""
"https://www.rcmp-grc.gc.ca/nddb-bndg/index-accueil-eng.htm","1","National DNA Data Bank - Royal Canadian Mounted Police","54","512","Indexable",""
"https://www.rcmp-grc.gc.ca/nddb-bndg/techno-eng.htm","1","Technology - Royal Canadian Mounted Police","42","398","Indexable",""
"https://www.rcmp-grc.gc.ca/nddb-bndg/stats-eng.htm","1","Statistics for National DNA Data Bank","37","330","Indexable",""
"https://www.rcmp-grc.gc.ca/en/intimate-partner-violence-and-abuse","1","Intimate partner violence and abuse | Royal Canadian Mounted Police","67","609","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/recherchees/suspect-dinfraction-sexuelle","1","Personnes recherché(e)s par la GRC :Suspect d&#039;infraction sexuelle | Gendarmerie royale du Canada","101","880","Indexable",""
"https://www.rcmp-grc.gc.ca/ab/community-communaute/ts-sr/video-motor-moto-eng.htm","1","Heads-Up for Motorcycle Safety - Royal Canadian Mounted Police","62","581","Indexable",""
"https://www.rcmp-grc.gc.ca/detach/en/d/174","1","Comox Valley detachment - British Columbia","42","388","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2020/rcmp-major-crimes-unit-investigating-homicides-strathcona-county","1","RCMP Major Crimes Unit investigating homicides in Strathcona County | Royal Canadian Mounted Police","99","912","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/al-eng.htm","1","Alcohol - Royal Canadian Mounted Police","39","361","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/inhalant-eng.htm","1","Inhalants - Royal Canadian Mounted Police","41","376","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/diver/index-eng.htm","1","Diversity - Royal Canadian Mounted Police","41","373","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dd-dv/dd-dv-res-eng.htm","1","Distracted driving - Resources - Royal Canadian Mounted Police","62","563","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/dralres-resdral-eng.htm","1","Drugs and Alcohol Resources - Royal Canadian Mounted Police","59","557","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/tobacco-tabac-eng.htm","1","Tobacco - Royal Canadian Mounted Police","39","374","Indexable",""
"https://www.rcmp-grc.gc.ca/cycp-cpcj/dr-al/cafendrink-cafboiener-eng.htm","1","Caffeine and Energy Drinks - Royal Canadian Mounted Police","58","538","Indexable",""
"https://www.rcmp-grc.gc.ca/en/musical-ride-open-house","1","Musical Ride Open House – February 8, 2020 | Royal Canadian Mounted Police","74","699","Indexable",""
"https://www.rcmp-grc.gc.ca/en/national-headquarters-success-stories","1","National Headquarters – success stories | Royal Canadian Mounted Police","71","651","Indexable",""
"https://www.rcmp-grc.gc.ca/en/yukon-success-stories","1","Yukon – success stories | Royal Canadian Mounted Police","55","511","Indexable",""
"https://www.rcmp-grc.gc.ca/en/nova-scotia-success-stories","1","Nova Scotia – success stories | Royal Canadian Mounted Police","61","561","Indexable",""
"https://www.rcmp-grc.gc.ca/en/quebec-success-stories","1","Quebec – success stories | Royal Canadian Mounted Police","56","525","Indexable",""
"https://www.rcmp-grc.gc.ca/en/international-success-stories","1","International – success stories | Royal Canadian Mounted Police","63","563","Indexable",""
"https://www.rcmp-grc.gc.ca/en/national-capital-region-success-stories","1","National Capital Region – success stories | Royal Canadian Mounted Police","73","660","Indexable",""
"https://www.rcmp-grc.gc.ca/en/gazette/vol-81-no-1","1","Vol. 81, No. 1 | Royal Canadian Mounted Police","46","418","Indexable",""
"https://www.rcmp-grc.gc.ca/en/gazette/vol-81-no-2","1","Vol. 81, No. 2 | Royal Canadian Mounted Police","46","418","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/gazette/fentanyl?fent=","1","Fentanyl | Gendarmerie royale du Canada","39","368","Indexable",""
"https://www.rcmp-grc.gc.ca/en/news/2020/update-rcmp-academys-response-covid-19?re","1","Update: RCMP Academy’s response to COVID-19 | Royal Canadian Mounted Police","75","740","Indexable",""
"https://www.rcmp-grc.gc.ca/fr/gazette/tetais-mort?fent=","1","« T’étais mort! » | Gendarmerie royale du Canada","48","438","Indexable",""
"https://www.rcmp-grc.gc.ca/en/gazette/vol-78-no-2","1","Vol. 78, No. 2 | Royal Canadian Mounted Police","46","418","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/partnrs-tra-fra.htm","1","La traite de personnes : Partenaires fédéraux clés","50","440","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/video-trafficking-traite-fra.htm","1","La traite de personnes est un crime","35","311","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/publications/index-fra.htm","1","Documents et ressources de sensibilisation","42","378","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/publications/poster-affiche-youth-jeunes-eng.htm","1","I'm Not for Sale - Youth Posters","32","281","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/q-a-trafficking-traite-fra.htm","1","Foire aux questions sur la traite de personnes","46","400","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/publications/parents-eng.htm","1","Parent Help Sheet","17","160","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/publications/2013/proj-safekeeping-eng.htm","1","Domestic Human Trafficking for Sexual Exploitation in Canada","60","539","Indexable",""
"https://www.rcmp-grc.gc.ca/ht-tp/publications/booklet-brochure-youth-jeunes-eng.htm","1","I'm Not for Sale - Youth Booklet","32","279","Indexable",""
"https://www.rcmp-grc.gc.ca/drugs-drogues/msdi-ilcmds/grow-ops-culture-fra.htm","1","Installations de culture de la marihuana","40","340","Indexable",""
"https://www.rcmp-grc.gc.ca/form/3774-fra.htm","1","Formulaire 3774 - Gendarmerie royale du Canada","46","438","Indexable",""
"https://www.rcmp-grc.gc.ca/mb/about-ausujet/bio-eng.htm","1","Commanding Officer, D Division - Royal Canadian Mounted Police","62","576","Indexable",""
"https://www.rcmp-grc.gc.ca/cc-afn/brown-fra.htm","1","Kerrie Ann BROWN - Gendarmerie royale du Canada","47","468","Indexable",""
"https://www.rcmp-grc.gc.ca/cc-afn/duncan-rhona-fra.htm","1","Rhona Margaret DUNCAN - Gendarmerie royale du Canada","52","524","Indexable",""
"https://www.rcmp-grc.gc.ca/cc-afn/ferguson-roberta-fra.htm","1","Roberta Marie FERGUSON - Gendarmerie royale du Canada","53","538","Indexable",""
